Latitude,Longitude,Time,Predicted Value,Actual Value
41.10608,29.02156,2025-03-14 12:17:48.100,-183.15,-75.4
41.10608,29.02156,2025-03-14 12:17:48.500,-183.15,-72.1
41.10613,29.02159,2025-03-14 12:17:49.106,-183.9,-76.8
41.10613,29.02159,2025-03-14 12:17:49.510,-183.9,-82.0
41.10619,29.0216,2025-03-14 12:17:50.109,-184.46,-82.9
41.10619,29.0216,2025-03-14 12:17:50.501,-184.46,-82.3
41.10624,29.02162,2025-03-14 12:17:51.114,-185.11,-81.5
41.10624,29.02162,2025-03-14 12:17:51.512,-185.11,-83.9
41.1063,29.02161,2025-03-14 12:17:52.118,-185.48,-87.5
41.1063,29.02161,2025-03-14 12:17:52.500,-185.48,-83.1
41.10637,29.02161,2025-03-14 12:17:53.122,-186.12,-84.2
41.10637,29.02161,2025-03-14 12:17:53.205,-186.12,-94.7
41.10572,29.02274,2025-03-14 12:21:35.010,-195.45,-76.5
41.10572,29.02274,2025-03-14 12:21:35.500,-195.45,-83.2
41.10578,29.02272,2025-03-14 12:21:36.003,-195.26,-85.2
41.10578,29.02272,2025-03-14 12:21:36.499,-195.26,-84.5
41.10585,29.02272,2025-03-14 12:21:37.010,-195.25,-88.6
41.10585,29.02272,2025-03-14 12:21:37.499,-195.25,-93.0
41.10591,29.0227,2025-03-14 12:21:38.013,-195.11,-87.8
41.10591,29.0227,2025-03-14 12:21:38.499,-195.11,-90.0
41.10597,29.02271,2025-03-14 12:21:39.014,-195.23,-88.9
41.10597,29.02271,2025-03-14 12:21:39.500,-195.23,-90.3
41.10605,29.02267,2025-03-14 12:21:40.007,-195.0,-91.7
41.10605,29.02267,2025-03-14 12:21:40.499,-195.0,-90.9
41.10612,29.02266,2025-03-14 12:21:41.017,-195.03,-90.3
41.10612,29.02266,2025-03-14 12:21:41.247,-195.03,-90.7
41.10756,29.01925,2025-03-14 12:26:00.112,-78.21,-115.8
41.10755,29.01922,2025-03-14 12:26:01.008,-78.21,-115.3
41.10755,29.01922,2025-03-14 12:26:01.080,-78.21,-115.6
41.10753,29.01918,2025-03-14 12:26:02.014,-78.17,-117.9
41.10753,29.01918,2025-03-14 12:26:02.117,-78.17,-120.8
41.10753,29.01918,2025-03-14 12:26:02.925,-78.17,-118.1
41.10753,29.01915,2025-03-14 12:26:03.298,-78.26,-126.5
