Latitude,Longitude,Time,Predicted Value,Actual Value
41.10735,29.02909,2025-03-14 12:23:21.207,-186.94,-84.7
41.10735,29.02909,2025-03-14 12:23:21.934,-186.94,-88.4
41.10732,29.02907,2025-03-14 12:23:22.208,-187.12,-86.4
41.1073,29.02906,2025-03-14 12:23:22.571,-187.28,-87.1
41.10728,29.02904,2025-03-14 12:23:23.500,-187.36,-87.0
41.10722,29.02901,2025-03-14 12:23:24.013,-187.87,-86.3
41.10722,29.02901,2025-03-14 12:23:24.215,-187.87,-87.2
41.1072,29.02899,2025-03-14 12:23:25.000,-187.98,-86.3
41.10717,29.02897,2025-03-14 12:23:25.500,-188.22,-86.1
41.10714,29.02894,2025-03-14 12:23:25.999,-188.41,-87.9
41.10711,29.02891,2025-03-14 12:23:26.501,-188.61,-88.5
41.10704,29.02884,2025-03-14 12:23:27.007,-189.13,-88.2
41.10704,29.02884,2025-03-14 12:23:27.500,-189.13,-88.5
41.10698,29.02876,2025-03-14 12:23:28.005,-189.54,-88.2
41.10698,29.02876,2025-03-14 12:23:28.500,-189.54,-90.7
41.10692,29.02867,2025-03-14 12:23:29.014,-189.98,-89.8
41.10692,29.02867,2025-03-14 12:23:29.499,-189.98,-78.4
41.10686,29.02859,2025-03-14 12:23:30.013,-190.51,-85.7
41.10686,29.02859,2025-03-14 12:23:30.501,-190.51,-89.5
41.10683,29.02856,2025-03-14 12:23:30.869,-190.82,-87.1
