Latitude,Longitude,Time,Predicted Value,Actual Value
41.10627,29.02798,2025-03-14 12:15:07.499,-185.69,-82.1
41.10623,29.02792,2025-03-14 12:15:08.025,-184.74,-78.6
41.10623,29.02792,2025-03-14 12:15:08.561,-184.74,-78.2
41.10619,29.02788,2025-03-14 12:15:09.078,-183.81,-73.4
41.10619,29.02788,2025-03-14 12:15:09.539,-183.81,-73.2
41.10617,29.02784,2025-03-14 12:15:10.019,-183.32,-75.8
41.10617,29.02784,2025-03-14 12:15:10.500,-183.32,-74.9
41.10616,29.02782,2025-03-14 12:15:11.007,-183.09,-71.6
41.10614,29.02781,2025-03-14 12:15:11.501,-182.61,-69.8
41.10614,29.02781,2025-03-14 12:15:12.016,-182.61,-67.4
41.10612,29.02778,2025-03-14 12:15:12.500,-182.14,-74.7
41.1061,29.02778,2025-03-14 12:15:13.022,-181.63,-72.8
41.10609,29.02777,2025-03-14 12:15:13.499,-181.38,-74.6
41.10605,29.02777,2025-03-14 12:15:14.027,-180.31,-74.5
41.10605,29.02777,2025-03-14 12:15:14.499,-180.31,-75.6
41.10601,29.02777,2025-03-14 12:15:15.026,-179.17,-73.1
41.10601,29.02777,2025-03-14 12:15:15.500,-179.17,-73.5
41.10596,29.02778,2025-03-14 12:15:16.032,-177.63,-79.1
41.10596,29.02778,2025-03-14 12:15:16.499,-177.63,-78.6
41.1059,29.02779,2025-03-14 12:15:17.030,-175.61,-76.6
41.1059,29.02779,2025-03-14 12:15:17.500,-175.61,-76.9
41.10584,29.02781,2025-03-14 12:15:18.031,-173.34,-71.1
41.10584,29.02781,2025-03-14 12:15:18.500,-173.34,-69.5
41.10577,29.02781,2025-03-14 12:15:19.033,-170.41,-68.5
41.10577,29.02781,2025-03-14 12:15:19.500,-170.41,-71.5
41.10571,29.02781,2025-03-14 12:15:20.035,-167.58,-66.5
41.10571,29.02781,2025-03-14 12:15:20.500,-167.58,-70.3
41.10564,29.0278,2025-03-14 12:15:21.040,-164.01,-74.0
41.10564,29.0278,2025-03-14 12:15:21.500,-164.01,-76.4
41.10558,29.02777,2025-03-14 12:15:22.042,-161.26,-80.3
41.10558,29.02777,2025-03-14 12:15:22.499,-161.26,-81.1
41.10552,29.02773,2025-03-14 12:15:23.045,-159.91,-80.8
41.10552,29.02773,2025-03-14 12:15:23.499,-159.91,-83.0
41.10546,29.02769,2025-03-14 12:15:24.047,-160.67,-84.0
41.10546,29.02769,2025-03-14 12:15:24.499,-160.67,-84.5
41.10542,29.02764,2025-03-14 12:15:25.050,-163.04,-83.7
41.10542,29.02764,2025-03-14 12:15:25.501,-163.04,-88.9
41.10538,29.02758,2025-03-14 12:15:26.362,-166.07,-110.9
41.10538,29.02758,2025-03-14 12:15:26.501,-166.07,-96.5
41.10534,29.02753,2025-03-14 12:15:27.057,-168.66,-92.3
41.10532,29.02746,2025-03-14 12:15:28.168,-171.22,-96.6
41.10532,29.02746,2025-03-14 12:15:28.168,-171.22,-134.8
41.10612,29.02647,2025-03-14 12:20:15.558,-192.65,-97.1
41.10609,29.02647,2025-03-14 12:20:16.010,-192.42,-95.2
41.10609,29.02647,2025-03-14 12:20:16.500,-192.42,-94.6
41.10603,29.02648,2025-03-14 12:20:17.014,-191.9,-93.4
41.10603,29.02648,2025-03-14 12:20:17.500,-191.9,-96.2
41.10598,29.02649,2025-03-14 12:20:18.014,-191.46,-96.5
41.10596,29.0265,2025-03-14 12:20:18.749,-191.22,-96.8
41.10596,29.0265,2025-03-14 12:20:18.782,-191.22,-96.4
41.10758,29.02915,2025-03-14 12:23:15.009,-104.26,-82.2
41.10756,29.02915,2025-03-14 12:23:15.659,-103.8,-86.3
41.10755,29.02915,2025-03-14 12:23:16.026,-103.57,-87.5
41.10755,29.02915,2025-03-14 12:23:16.660,-103.57,-86.2
41.10751,29.02915,2025-03-14 12:23:17.009,-102.68,-88.7
41.10749,29.02915,2025-03-14 12:23:17.662,-102.24,-88.9
41.10747,29.02914,2025-03-14 12:23:18.010,-102.0,-85.4
41.10745,29.02914,2025-03-14 12:23:18.664,-101.57,-89.8
41.10743,29.02913,2025-03-14 12:23:19.016,-101.33,-89.0
41.10743,29.02913,2025-03-14 12:23:19.666,-101.33,-87.5
41.10739,29.02911,2025-03-14 12:23:20.004,-100.85,-87.8
41.10739,29.02911,2025-03-14 12:23:20.669,-100.85,-89.4
41.10735,29.02909,2025-03-14 12:23:21.000,-100.35,-87.7
41.10733,29.02908,2025-03-14 12:23:21.671,-100.1,-83.9
41.10732,29.02907,2025-03-14 12:23:22.001,-100.08,-80.7
41.1073,29.02906,2025-03-14 12:23:22.792,-99.82,-80.7
41.10728,29.02904,2025-03-14 12:23:23.028,-99.77,-86.8
41.10728,29.02904,2025-03-14 12:23:23.529,-99.77,-84.7
41.10722,29.02901,2025-03-14 12:23:24.038,-98.98,-84.7
41.10717,29.02897,2025-03-14 12:23:25.011,-98.62,-89.9
41.10717,29.02897,2025-03-14 12:23:25.499,-98.62,-89.8
41.10714,29.02894,2025-03-14 12:23:25.920,-98.54,-88.9
41.10711,29.02891,2025-03-14 12:23:26.398,-98.48,-88.8
41.10708,29.02887,2025-03-14 12:23:26.999,-98.69,-84.9
41.10704,29.02884,2025-03-14 12:23:27.499,-98.38,-84.2
41.10698,29.02876,2025-03-14 12:23:28.012,-99.09,-83.8
41.10698,29.02876,2025-03-14 12:23:28.500,-99.09,-82.4
41.10692,29.02867,2025-03-14 12:23:29.005,-100.81,-84.8
41.10692,29.02867,2025-03-14 12:23:29.499,-100.81,-79.2
41.10686,29.02859,2025-03-14 12:23:30.016,-103.23,-82.7
41.10686,29.02859,2025-03-14 12:23:30.499,-103.23,-80.1
41.10679,29.02852,2025-03-14 12:23:31.010,-105.94,-79.4
41.10679,29.02852,2025-03-14 12:23:31.499,-105.94,-76.3
41.10674,29.02845,2025-03-14 12:23:32.009,-118.02,-76.1
41.10674,29.02845,2025-03-14 12:23:32.499,-118.02,-79.2
41.10668,29.02838,2025-03-14 12:23:33.003,-193.47,-78.1
41.10668,29.02838,2025-03-14 12:23:33.261,-193.47,-80.4
41.10663,29.02832,2025-03-14 12:23:34.010,-192.62,-71.3
41.10663,29.02832,2025-03-14 12:23:34.499,-192.62,-75.7
41.10659,29.02828,2025-03-14 12:23:35.015,-191.95,-73.0
41.10659,29.02828,2025-03-14 12:23:35.499,-191.95,-76.8
41.10655,29.02823,2025-03-14 12:23:36.019,-191.22,-77.1
41.10655,29.02823,2025-03-14 12:23:36.499,-191.22,-80.4
41.10651,29.02818,2025-03-14 12:23:37.010,-190.47,-82.2
41.10651,29.02818,2025-03-14 12:23:37.500,-190.47,-82.2
41.10646,29.02812,2025-03-14 12:23:38.009,-189.51,-82.1
41.10646,29.02812,2025-03-14 12:23:38.499,-189.51,-83.8
41.10641,29.02806,2025-03-14 12:23:39.007,-188.52,-80.9
41.10641,29.02806,2025-03-14 12:23:39.500,-188.52,-81.3
41.10636,29.02799,2025-03-14 12:23:40.011,-187.47,-82.4
41.10636,29.02799,2025-03-14 12:23:40.499,-187.47,-80.0
41.10631,29.02793,2025-03-14 12:23:41.021,-186.41,-80.8
41.10631,29.02793,2025-03-14 12:23:41.500,-186.41,-77.9
41.10629,29.02789,2025-03-14 12:23:42.019,-185.97,-74.6
41.10629,29.02789,2025-03-14 12:23:42.499,-185.97,-71.2
41.10628,29.02785,2025-03-14 12:23:43.016,-185.74,-73.3
41.10628,29.02785,2025-03-14 12:23:43.500,-185.74,-74.9
41.10627,29.02782,2025-03-14 12:23:44.009,-185.54,-72.2
41.10627,29.02782,2025-03-14 12:23:44.499,-185.54,-70.5
41.10627,29.02779,2025-03-14 12:23:45.009,-185.55,-65.7
41.10627,29.02779,2025-03-14 12:23:45.500,-185.55,-69.2
41.10627,29.02776,2025-03-14 12:23:46.019,-185.58,-68.2
41.10627,29.02776,2025-03-14 12:23:46.499,-185.58,-66.0
41.10629,29.02773,2025-03-14 12:23:47.012,-186.02,-71.0
41.10629,29.02773,2025-03-14 12:23:47.498,-186.02,-69.1
41.10631,29.02772,2025-03-14 12:23:48.298,-186.44,-70.2
41.10631,29.02772,2025-03-14 12:23:48.499,-186.44,-72.1
41.10634,29.02771,2025-03-14 12:23:49.011,-187.03,-64.4
41.10634,29.02771,2025-03-14 12:23:49.499,-187.03,-64.2
41.10637,29.02771,2025-03-14 12:23:50.011,-187.6,-66.2
41.10637,29.02771,2025-03-14 12:23:50.500,-187.6,-69.8
41.10641,29.0277,2025-03-14 12:23:51.014,-188.34,-64.9
41.10641,29.0277,2025-03-14 12:23:51.499,-188.34,-68.1
41.10645,29.02769,2025-03-14 12:23:52.028,-189.05,-65.1
41.10645,29.02769,2025-03-14 12:23:52.499,-189.05,-66.5
41.1065,29.02767,2025-03-14 12:23:53.018,-189.91,-64.8
41.1065,29.02767,2025-03-14 12:23:53.500,-189.91,-67.0
41.10657,29.02766,2025-03-14 12:23:54.312,-191.02,-71.8
41.10657,29.02766,2025-03-14 12:23:54.500,-191.02,-70.6
41.10663,29.02764,2025-03-14 12:23:55.017,-191.94,-72.3
41.10663,29.02764,2025-03-14 12:23:55.499,-191.94,-71.0
41.1067,29.02762,2025-03-14 12:23:56.019,-192.95,-72.7
41.1067,29.02762,2025-03-14 12:23:56.502,-192.95,-73.7
41.10678,29.0276,2025-03-14 12:23:57.019,-194.03,-73.4
41.10678,29.0276,2025-03-14 12:23:57.501,-194.03,-71.6
41.10687,29.02758,2025-03-14 12:23:58.013,-195.18,-71.2
41.10687,29.02758,2025-03-14 12:23:58.499,-195.18,-71.1
41.10696,29.02756,2025-03-14 12:23:59.022,-196.25,-74.1
41.10696,29.02756,2025-03-14 12:23:59.500,-196.25,-73.9
41.10705,29.02754,2025-03-14 12:24:00.224,-197.26,-72.3
41.10705,29.02754,2025-03-14 12:24:00.499,-197.26,-76.7
41.10712,29.02752,2025-03-14 12:24:01.356,-198.01,-78.7
41.10712,29.02752,2025-03-14 12:24:01.803,-198.01,-76.1
41.1072,29.0275,2025-03-14 12:24:02.284,-198.83,-73.2
41.10724,29.02749,2025-03-14 12:24:02.817,-199.23,-72.6
41.10728,29.02748,2025-03-14 12:24:03.180,-199.62,-73.9
41.10728,29.02748,2025-03-14 12:24:03.653,-199.62,-77.4
41.10737,29.02745,2025-03-14 12:24:04.018,-200.47,-80.5
41.10737,29.02745,2025-03-14 12:24:04.655,-200.47,-75.8
41.10746,29.02743,2025-03-14 12:24:05.030,-201.27,-75.4
41.10751,29.02742,2025-03-14 12:24:05.656,-201.69,-74.1
41.10755,29.02741,2025-03-14 12:24:06.034,-202.03,-72.7
41.10755,29.02741,2025-03-14 12:24:06.659,-202.03,-72.6
41.10764,29.02739,2025-03-14 12:24:07.337,-202.76,-73.6
41.10764,29.02739,2025-03-14 12:24:07.337,-202.76,-74.6
41.1078,29.02599,2025-03-14 12:24:31.500,-206.44,-83.9
41.1078,29.02586,2025-03-14 12:24:32.008,-206.76,-86.7
41.1078,29.02586,2025-03-14 12:24:32.499,-206.76,-91.9
41.1078,29.02574,2025-03-14 12:24:33.025,-207.07,-92.9
41.1078,29.02574,2025-03-14 12:24:33.501,-207.07,-94.0
41.10781,29.02561,2025-03-14 12:24:34.011,-207.47,-94.9
41.10781,29.02561,2025-03-14 12:24:34.500,-207.47,-96.9
41.10781,29.02549,2025-03-14 12:24:35.076,-207.79,-100.7
41.10781,29.02549,2025-03-14 12:24:35.372,-207.79,-98.3
41.10753,29.01915,2025-03-14 12:26:03.218,-222.57,-121.6
41.10753,29.01915,2025-03-14 12:26:04.000,-222.57,-119.9
41.10751,29.01911,2025-03-14 12:26:04.499,-222.62,-121.4
41.10749,29.01906,2025-03-14 12:26:05.011,-222.7,-117.3
41.10749,29.01906,2025-03-14 12:26:05.500,-222.7,-114.3
41.10746,29.019,2025-03-14 12:26:06.027,-222.79,-109.1
41.10746,29.019,2025-03-14 12:26:06.499,-222.79,-117.8
41.10744,29.01899,2025-03-14 12:26:07.016,-222.79,-114.4
41.10744,29.01899,2025-03-14 12:26:07.499,-222.79,-111.4
41.10742,29.01897,2025-03-14 12:26:08.015,-222.81,-109.1
41.10742,29.01897,2025-03-14 12:26:08.499,-222.81,-110.8
41.10742,29.01895,2025-03-14 12:26:09.007,-222.85,-110.9
41.10742,29.01895,2025-03-14 12:26:09.511,-222.85,-112.2
41.1074,29.01892,2025-03-14 12:26:10.030,-222.89,-113.7
41.1074,29.01892,2025-03-14 12:26:10.499,-222.89,-112.6
41.10739,29.01889,2025-03-14 12:26:11.184,-222.94,-122.3
41.10739,29.01889,2025-03-14 12:26:11.500,-222.94,-128.0
41.10739,29.01889,2025-03-14 12:26:11.836,-222.94,-132.1
