Latitude,Longitude,Time,Predicted Value,Actual Value
41.10687,29.02626,2025-03-14 14:37:20.500,-77.26,-90.9
41.10687,29.02626,2025-03-14 14:37:20.784,-77.26,-89.5
41.10688,29.02627,2025-03-14 14:37:21.322,-77.14,-93.0
41.10688,29.02627,2025-03-14 14:37:21.705,-77.14,-92.8
41.10689,29.02628,2025-03-14 14:37:22.500,-77.03,-93.2
41.1069,29.02629,2025-03-14 14:37:23.048,-76.92,-92.8
41.1069,29.02629,2025-03-14 14:37:23.501,-76.92,-91.6
41.1069,29.02629,2025-03-14 14:37:24.000,-76.92,-89.2
41.10691,29.02629,2025-03-14 14:37:24.389,-76.86,-90.4
41.10691,29.02629,2025-03-14 14:37:25.005,-76.86,-91.5
41.10692,29.0263,2025-03-14 14:37:25.512,-76.75,-91.9
41.10692,29.0263,2025-03-14 14:37:26.001,-76.75,-90.3
41.10693,29.0263,2025-03-14 14:37:26.500,-76.69,-88.5
41.10693,29.0263,2025-03-14 14:37:27.000,-76.69,-90.3
41.10694,29.0263,2025-03-14 14:37:27.499,-76.64,-90.3
41.10695,29.02631,2025-03-14 14:37:28.041,-76.52,-89.2
41.10695,29.02631,2025-03-14 14:37:28.501,-76.52,-89.5
41.10695,29.02631,2025-03-14 14:37:29.009,-76.52,-91.7
41.10695,29.0263,2025-03-14 14:37:29.500,-76.58,-92.1
41.10696,29.0263,2025-03-14 14:37:30.052,-76.53,-92.7
41.10696,29.0263,2025-03-14 14:37:30.502,-76.53,-95.9
41.10697,29.0263,2025-03-14 14:37:31.100,-76.47,-91.7
41.10697,29.0263,2025-03-14 14:37:31.499,-76.47,-88.7
41.10697,29.0263,2025-03-14 14:37:32.064,-76.47,-92.5
41.10697,29.0263,2025-03-14 14:37:32.501,-76.47,-92.9
41.10699,29.0263,2025-03-14 14:37:33.103,-76.37,-96.4
41.10699,29.0263,2025-03-14 14:37:33.500,-76.37,-95.0
41.107,29.0263,2025-03-14 14:37:34.183,-76.31,-93.9
41.107,29.0263,2025-03-14 14:37:34.572,-76.31,-95.5
41.10701,29.02631,2025-03-14 14:37:35.105,-76.2,-93.8
41.10701,29.02631,2025-03-14 14:37:35.499,-76.2,-95.8
41.10702,29.02632,2025-03-14 14:37:36.037,-76.08,-93.5
41.10702,29.02632,2025-03-14 14:37:36.500,-76.08,-93.5
41.10704,29.02633,2025-03-14 14:37:37.106,-75.91,-95.1
41.10704,29.02633,2025-03-14 14:37:37.500,-75.91,-94.0
41.10704,29.02634,2025-03-14 14:37:38.058,-75.84,-95.0
41.10704,29.02634,2025-03-14 14:37:38.500,-75.84,-96.1
41.10704,29.02635,2025-03-14 14:37:39.108,-75.78,-98.1
41.10704,29.02635,2025-03-14 14:37:39.638,-75.78,-98.0
41.10705,29.02636,2025-03-14 14:37:40.134,-75.66,-96.5
41.10705,29.02636,2025-03-14 14:37:40.574,-75.66,-94.6
41.10706,29.02637,2025-03-14 14:37:41.110,-75.54,-95.8
41.10706,29.02637,2025-03-14 14:37:41.500,-75.54,-95.3
41.10708,29.02638,2025-03-14 14:37:42.035,-75.36,-97.3
41.10708,29.02638,2025-03-14 14:37:42.679,-75.36,-95.4
41.10709,29.02638,2025-03-14 14:37:43.154,-75.31,-96.6
41.10709,29.02638,2025-03-14 14:37:43.634,-75.31,-94.4
41.1071,29.02639,2025-03-14 14:37:44.092,-75.18,-95.9
41.1071,29.02639,2025-03-14 14:37:44.779,-75.18,-96.0
41.1071,29.02639,2025-03-14 14:37:45.114,-75.18,-97.2
41.1071,29.02639,2025-03-14 14:37:45.781,-75.18,-96.1
41.10711,29.02638,2025-03-14 14:37:46.094,-75.2,-95.1
41.10711,29.02638,2025-03-14 14:37:46.784,-75.2,-95.1
41.10711,29.02638,2025-03-14 14:37:47.243,-75.2,-96.0
41.10711,29.02638,2025-03-14 14:37:47.787,-75.2,-95.2
41.10712,29.02638,2025-03-14 14:37:48.172,-75.15,-98.7
41.10712,29.02638,2025-03-14 14:37:48.650,-75.15,-96.6
41.10712,29.02637,2025-03-14 14:37:49.117,-75.22,-96.7
41.10712,29.02637,2025-03-14 14:37:49.795,-75.22,-97.6
41.10712,29.02637,2025-03-14 14:37:50.028,-75.22,-96.1
41.10712,29.02637,2025-03-14 14:37:50.857,-75.22,-94.9
41.10712,29.02637,2025-03-14 14:37:51.290,-75.22,-94.7
41.10712,29.02637,2025-03-14 14:37:51.801,-75.22,-96.2
41.10712,29.02637,2025-03-14 14:37:52.211,-75.22,-94.8
41.10712,29.02637,2025-03-14 14:37:52.802,-75.22,-95.8
41.10712,29.02637,2025-03-14 14:37:53.198,-75.22,-94.0
41.10712,29.02637,2025-03-14 14:37:53.805,-75.22,-95.0
41.10712,29.02637,2025-03-14 14:37:54.078,-75.22,-97.3
41.10712,29.02637,2025-03-14 14:37:54.860,-75.22,-98.8
41.10712,29.02637,2025-03-14 14:37:55.312,-75.22,-97.9
41.10712,29.02637,2025-03-14 14:37:55.811,-75.22,-96.8
41.10712,29.02637,2025-03-14 14:37:56.169,-75.22,-94.2
41.10712,29.02637,2025-03-14 14:37:56.913,-75.22,-94.8
41.10712,29.02637,2025-03-14 14:37:57.126,-75.22,-94.6
41.10712,29.02637,2025-03-14 14:37:57.514,-75.22,-94.8
41.10712,29.02637,2025-03-14 14:37:58.024,-75.22,-95.4
41.10712,29.02637,2025-03-14 14:37:58.513,-75.22,-95.0
41.10712,29.02637,2025-03-14 14:37:59.127,-75.22,-95.8
41.10712,29.02637,2025-03-14 14:37:59.937,-75.22,-97.1
41.10712,29.02637,2025-03-14 14:38:00.396,-75.22,-93.6
41.10712,29.02637,2025-03-14 14:38:00.909,-75.22,-92.5
41.10712,29.02637,2025-03-14 14:38:01.445,-75.22,-91.9
41.10712,29.02637,2025-03-14 14:38:02.000,-75.22,-93.2
41.10712,29.02637,2025-03-14 14:38:02.439,-75.22,-93.0
41.10712,29.02637,2025-03-14 14:38:02.637,-75.22,-93.9
41.10712,29.02637,2025-03-14 14:38:03.500,-75.22,-94.1
41.10712,29.02637,2025-03-14 14:38:03.897,-75.22,-93.9
41.10712,29.02637,2025-03-14 14:38:04.441,-75.22,-94.1
41.10712,29.02637,2025-03-14 14:38:04.673,-75.22,-93.9
41.10712,29.02637,2025-03-14 14:38:05.445,-75.22,-95.3
41.10712,29.02637,2025-03-14 14:38:05.626,-75.22,-95.2
41.10712,29.02637,2025-03-14 14:38:06.448,-75.22,-94.2
41.10712,29.02637,2025-03-14 14:38:06.968,-75.22,-94.0
41.10712,29.02637,2025-03-14 14:38:07.454,-75.22,-93.0
41.10712,29.02637,2025-03-14 14:38:07.920,-75.22,-93.9
41.10712,29.02637,2025-03-14 14:38:08.453,-75.22,-94.1
41.10712,29.02637,2025-03-14 14:38:08.886,-75.22,-93.3
41.10712,29.02637,2025-03-14 14:38:09.456,-75.22,-93.7
41.10712,29.02637,2025-03-14 14:38:09.846,-75.22,-94.4
41.10712,29.02637,2025-03-14 14:38:10.459,-75.22,-94.9
41.10712,29.02637,2025-03-14 14:38:10.759,-75.22,-96.4
41.10712,29.02637,2025-03-14 14:38:11.500,-75.22,-96.9
41.10712,29.02637,2025-03-14 14:38:11.999,-75.22,-96.5
41.10712,29.02637,2025-03-14 14:38:12.507,-75.22,-94.6
41.10712,29.02637,2025-03-14 14:38:13.059,-75.22,-93.5
41.10712,29.02637,2025-03-14 14:38:13.499,-75.22,-94.3
41.10712,29.02637,2025-03-14 14:38:14.018,-75.22,-94.3
41.10712,29.02637,2025-03-14 14:38:14.505,-75.22,-94.0
41.10712,29.02637,2025-03-14 14:38:14.999,-75.22,-94.6
41.10712,29.02637,2025-03-14 14:38:15.500,-75.22,-96.4
41.10712,29.02637,2025-03-14 14:38:15.999,-75.22,-98.6
41.10712,29.02637,2025-03-14 14:38:16.500,-75.22,-98.3
41.10712,29.02637,2025-03-14 14:38:17.020,-75.22,-96.9
41.10712,29.02637,2025-03-14 14:38:17.499,-75.22,-99.0
41.10712,29.02637,2025-03-14 14:38:18.038,-75.22,-101.7
41.10712,29.02637,2025-03-14 14:38:18.501,-75.22,-95.0
41.10712,29.02637,2025-03-14 14:38:19.034,-75.22,-97.2
41.10712,29.02637,2025-03-14 14:38:19.500,-75.22,-98.4
41.10713,29.02635,2025-03-14 14:38:20.029,-75.31,-94.0
41.10713,29.02635,2025-03-14 14:38:20.500,-75.31,-95.1
41.10714,29.02633,2025-03-14 14:38:21.032,-75.4,-95.1
41.10714,29.02633,2025-03-14 14:38:21.499,-75.4,-96.5
41.10715,29.02631,2025-03-14 14:38:22.042,-75.5,-95.0
41.10715,29.02631,2025-03-14 14:38:22.500,-75.5,-95.3
41.10716,29.02629,2025-03-14 14:38:23.032,-75.6,-95.1
41.10716,29.02629,2025-03-14 14:38:23.500,-75.6,-95.5
41.10716,29.02627,2025-03-14 14:38:24.036,-75.74,-97.0
41.10716,29.02627,2025-03-14 14:38:24.542,-75.74,-95.3
41.10717,29.02625,2025-03-14 14:38:25.162,-75.84,-93.2
41.10717,29.02625,2025-03-14 14:38:25.499,-75.84,-92.7
41.10717,29.02623,2025-03-14 14:38:26.037,-75.98,-93.5
41.10717,29.02623,2025-03-14 14:38:26.501,-75.98,-96.4
41.10717,29.02622,2025-03-14 14:38:27.164,-76.06,-95.1
41.10717,29.02622,2025-03-14 14:38:27.505,-76.06,-93.4
41.10717,29.0262,2025-03-14 14:38:28.029,-76.2,-94.0
41.10717,29.0262,2025-03-14 14:38:28.508,-76.2,-91.2
41.10717,29.02619,2025-03-14 14:38:29.170,-76.27,-93.5
41.10717,29.02619,2025-03-14 14:38:29.734,-76.27,-95.2
41.10716,29.02617,2025-03-14 14:38:30.208,-76.45,-91.3
41.10716,29.02617,2025-03-14 14:38:30.635,-76.45,-91.1
41.10715,29.02616,2025-03-14 14:38:31.171,-76.56,-93.1
41.10715,29.02616,2025-03-14 14:38:31.569,-76.56,-93.9
41.10715,29.02615,2025-03-14 14:38:32.028,-76.63,-92.6
41.10715,29.02615,2025-03-14 14:38:32.720,-76.63,-91.8
41.10716,29.02613,2025-03-14 14:38:33.173,-76.73,-89.0
41.10716,29.02613,2025-03-14 14:38:33.780,-76.73,-93.4
41.10716,29.02612,2025-03-14 14:38:34.153,-76.8,-91.2
41.10716,29.02612,2025-03-14 14:38:34.544,-76.8,-92.0
41.10716,29.0261,2025-03-14 14:38:35.175,-76.94,-92.6
41.10716,29.0261,2025-03-14 14:38:35.793,-76.94,-92.5
41.10716,29.02608,2025-03-14 14:38:36.337,-77.08,-90.1
41.10716,29.02608,2025-03-14 14:38:36.842,-77.08,-89.1
41.10715,29.02606,2025-03-14 14:38:37.200,-77.25,-87.5
41.10715,29.02606,2025-03-14 14:38:37.917,-77.25,-91.2
41.10715,29.02605,2025-03-14 14:38:38.300,-77.32,-88.6
